#{"t_start": 1677889134.4353764, "env_id": "gym_cell/cg-v0"}
r,l,t
17.6,50,3.316706
-7.2,50,3.821902
29.6,50,4.366987
12.0,50,4.93515
25.6,50,5.494005
44.0,50,6.040198
44.8,50,6.575309
24.8,50,7.133535
16.0,50,7.66548
16.8,50,8.252142
37.6,50,8.819113
16.8,50,9.391103
44.0,50,9.913852
33.6,50,10.494234
0.0,50,11.073805
12.8,50,11.617288
36.8,50,12.183116
26.4,50,12.752326
16.8,50,13.292431
40.0,50,13.85177
32.8,50,14.374146
26.4,50,14.922521
27.2,50,15.47072
13.6,50,16.010488
9.6,50,16.561476
38.4,50,17.112779
40.0,50,17.633064
24.0,50,18.096981
24.0,50,18.616169
20.0,50,19.128798
18.4,50,19.651277
42.4,50,20.239791
12.0,50,20.781519
4.0,50,21.36987
10.4,50,21.890746
-2.4,50,22.399695
57.6,50,22.894739
32.0,50,23.464416
23.2,50,24.035588
7.2,50,24.592539
17.6,50,25.131984
36.0,50,25.702916
-4.8,50,26.174621
23.2,50,26.705538
22.4,50,27.315692
-20.0,50,27.832432
13.6,50,28.436888
40.8,50,28.953907
7.2,50,29.563038
36.0,50,30.112151
30.4,50,30.637481
11.2,50,31.167389
39.2,50,31.71405
16.8,50,32.229147
24.8,50,32.814555
29.6,50,33.337729
16.8,50,33.862614
-2.4,50,34.415713
-0.8,50,34.94497
11.2,50,35.495255
40.8,50,36.029114
43.2,50,36.532301
27.2,50,38.704754
8.0,50,39.242256
36.0,50,39.806937
32.8,50,40.284547
12.8,50,40.834006
14.4,50,41.375957
31.2,50,41.949143
26.4,50,42.46868
-15.2,50,43.007819
44.8,50,43.523276
5.6,50,44.089267
37.6,50,44.56857
64.0,50,45.074076
62.4,50,45.579546
8.8,50,46.128452
15.2,50,46.674043
27.2,50,47.186786
48.0,50,47.694685
47.2,50,48.195026
8.0,50,48.738099
23.2,50,49.250717
24.0,50,49.759667
3.2,50,50.330547
31.2,50,50.862251
-3.2,50,51.420232
-16.8,50,51.999121
17.6,50,52.511641
7.2,50,53.025842
8.8,50,53.541731
-13.6,50,54.100642
-5.6,50,54.655957
-23.2,50,55.224193
15.2,50,55.809896
56.8,50,56.335304
23.2,50,56.898752
16.0,50,57.463633
36.0,50,57.997989
-10.4,50,58.526345
20.8,50,59.079088
25.6,50,59.560607
64.0,50,60.07469
37.6,50,60.635313
39.2,50,61.156022
4.8,50,61.702718
14.4,50,62.225143
19.2,50,62.771068
30.4,50,63.340208
20.8,50,63.900122
36.8,50,64.406838
-6.4,50,64.931885
19.2,50,65.446939
11.2,50,65.932904
19.2,50,66.422252
24.0,50,66.945132
47.2,50,67.435897
71.2,50,67.894935
-4.8,50,68.405094
1.6,50,68.925807
23.2,50,69.476311
3.2,50,70.011627
19.2,50,70.519552
7.2,50,71.069457
36.8,50,71.606099
34.4,50,73.516545
-8.0,50,74.051369
36.0,50,74.600219
34.4,50,75.137566
17.6,50,75.71104
7.2,50,76.282954
40.0,50,76.838655
3.2,50,77.3739
-5.6,50,77.953232
-6.4,50,78.499604
21.6,50,79.042728
27.2,50,79.546359
44.0,50,80.08859
43.2,50,80.610411
-8.0,50,81.152096
22.4,50,81.675797
-8.0,50,82.183986
41.6,50,82.75063
-6.4,50,83.308764
0.8,50,83.836221
35.2,50,84.362097
43.2,50,84.908329
41.6,50,85.447196
30.4,50,85.990287
22.4,50,86.532186
28.8,50,87.091628
34.4,50,87.624213
41.6,50,88.121197
3.2,50,88.603126
31.2,50,89.127115
34.4,50,89.670684
-9.6,50,90.20606
66.4,50,90.727541
24.0,50,91.220909
16.0,50,91.700594
4.8,50,92.287268
14.4,50,92.820866
7.2,50,93.329835
38.4,50,93.867855
24.8,50,94.358709
34.4,50,94.88828
28.8,50,95.442857
36.8,50,95.966238
37.6,50,96.501835
12.8,50,97.080934
41.6,50,97.638783
17.6,50,98.210331
9.6,50,98.816221
12.8,50,99.345107
4.0,50,99.890822
17.6,50,100.41718
-3.2,50,100.91739
13.6,50,101.419254
34.4,50,101.940194
27.2,50,102.455591
11.2,50,102.921237
24.8,50,103.44458
20.0,50,103.928746
25.6,50,104.484768
23.2,50,105.018509
8.8,50,105.542759
37.6,50,106.092513
29.6,50,106.630107
5.6,50,108.518502
29.6,50,109.05452
41.6,50,109.586305
6.4,50,110.112537
29.6,50,110.623459
27.2,50,111.183135
24.8,50,111.693577
34.4,50,112.274455
17.6,50,112.85077
37.6,50,113.40829
11.2,50,113.995299
9.6,50,114.512706
4.0,50,115.078108
40.8,50,115.640346
-3.2,50,116.226585
-14.4,50,116.769397
26.4,50,117.281559
27.2,50,117.799517
28.0,50,118.334496
10.4,50,118.856898
11.2,50,119.423
2.4,50,119.919777
20.8,50,120.468219
-1.6,50,120.955452
0.8,50,121.44377
4.8,50,121.987294
32.8,50,122.52656
39.2,50,123.0473
20.0,50,123.592941
40.8,50,124.153523
36.8,50,124.662625
40.8,50,125.235068
2.4,50,125.795603
12.8,50,126.354454
64.0,50,126.881941
20.0,50,127.447253
-0.8,50,127.976855
14.4,50,128.493359
64.0,50,129.004151
33.6,50,129.485715
8.8,50,130.022206
28.8,50,130.590779
7.2,50,131.181158
33.6,50,131.719966
42.4,50,132.227806
41.6,50,132.780267
-18.4,50,133.303651
34.4,50,133.865945
-11.2,50,134.413017
28.8,50,134.964399
0.8,50,135.47998
0.0,50,136.022928
13.6,50,136.544899
32.0,50,137.045297
41.6,50,137.563385
37.6,50,138.022964
0.8,50,138.574861
27.2,50,139.08333
31.2,50,139.632043
-1.6,50,140.138356
-0.8,50,140.658749
7.2,50,141.182923
68.0,50,141.653774
8.0,50,143.435263
6.4,50,144.011057
2.4,50,144.527487
41.6,50,145.050774
26.4,50,145.564279
20.8,50,146.098241
56.8,50,146.602644
40.8,50,147.145567
10.4,50,147.648527
43.2,50,148.214997
40.8,50,148.772851
-7.2,50,149.32734
38.4,50,149.86396
51.2,50,150.380242
10.4,50,150.984576
15.2,50,151.553448
0.0,50,152.088485
20.8,50,152.612241
20.0,50,153.110349
10.4,50,153.632239
5.6,50,154.110937
16.8,50,154.620002
20.8,50,155.111105
12.8,50,155.637492
6.4,50,156.15998
17.6,50,156.66912
-10.4,50,157.194853
24.8,50,157.732079
6.4,50,158.294128
22.4,50,158.845123
1.6,50,159.426958
12.0,50,159.960479
54.4,50,160.489735
-0.8,50,161.078511
27.2,50,161.612887
32.0,50,162.121275
43.2,50,162.652248
29.6,50,163.156928
28.0,50,163.693394
10.4,50,164.239596
