#{"t_start": 1678042776.7422516, "env_id": "gym_cell/cg-v0"}
r,l,t
95.4,400,264.729417
-26.5,400,265.45714
62.7,400,266.233292
27.9,400,267.01436
9.2,400,267.757403
59.8,400,268.838092
92.3,400,271.786098
80.8,400,273.075157
-53.8,400,273.79733
372.2825,400,274.600761
93.2,400,275.356971
94.1,400,276.188525
-20.6,400,277.059057
54.6,400,277.913857
91.9,400,278.714656
91.4,400,279.454342
-52.4,400,280.190275
91.7,400,280.948561
311.908,400,281.96136
273.8535,400,282.947502
88.9,400,284.208922
73.7,400,284.979499
90.8,400,285.778529
89.2,400,286.565353
77.5,400,287.36889
367.434,400,288.226768
96.3,400,288.966638
94.8,400,289.732121
85.8,400,290.492947
93.7,400,291.199221
-8.8,400,291.935057
97.6,400,292.937582
96.0,400,295.952768
-43.9,400,297.400566
85.2,400,298.398704
89.4,400,299.313367
-12.2,400,300.09443
8.9,400,300.853661
87.1,400,301.58419
94.8,400,302.354794
85.1,400,303.134429
96.1,400,303.971539
21.6,400,304.802983
52.5,400,305.550179
97.0,400,306.61207
87.7,400,307.791812
28.6,400,309.141289
-0.1,400,309.878938
87.8,400,310.669597
93.7,400,311.398267
90.5,400,312.170927
-43.3,400,312.870036
75.4,400,313.59592
87.6,400,314.315851
290.635,400,315.115364
68.9,400,315.883573
65.7,400,316.692336
313.199,400,317.757058
92.6,400,321.007796
93.8,400,322.335937
96.2,400,323.188767
89.5,400,323.940762
88.0,400,324.659535
83.3,400,325.398975
92.6,400,326.177643
89.7,400,326.921024
95.1,400,327.704007
91.8,400,328.419887
44.0,400,329.162585
86.4,400,329.996976
92.3,400,331.387442
82.1,400,332.81503
87.3,400,334.311291
90.6,400,335.117149
49.8,400,335.893629
309.917,400,336.594001
288.208,400,337.331698
86.7,400,338.095568
64.7,400,338.822528
64.8,400,339.547421
-15.0,400,340.327296
89.1,400,341.074237
97.4,400,341.815346
90.8,400,342.929698
95.6,400,346.228768
94.8,400,347.530022
98.7,400,348.249134
91.3,400,349.032659
94.2,400,349.736614
-31.9,400,350.486056
94.1,400,351.253729
96.0,400,352.001924
43.4,400,352.790575
95.2,400,353.577023
94.8,400,354.361879
-39.0,400,355.105299
92.4,400,356.20462
268.1505,400,357.640529
94.3,400,359.128463
91.8,400,359.857597
94.5,400,360.605032
91.9,400,361.298124
90.3,400,362.028419
83.8,400,362.845497
94.7,400,363.630681
91.8,400,364.371243
13.9,400,365.106137
92.9,400,365.855306
7.0,400,366.587572
92.1,400,367.78761
12.7,400,371.344305
91.3,400,372.645966
89.8,400,373.436341
-42.1,400,374.160856
97.0,400,374.962603
56.6,400,375.709629
92.8,400,376.500263
259.165,400,377.259562
92.6,400,378.018114
46.7,400,378.745387
93.2,400,379.569621
95.6,400,380.355769
89.3,400,381.468583
82.9,400,382.578036
90.4,400,384.027372
68.9,400,384.868613
-27.8,400,385.611614
88.9,400,386.387575
96.8,400,387.176163
94.4,400,387.873079
91.5,400,388.648957
-19.0,400,389.403675
81.3,400,390.175548
304.0115,400,391.015985
4.8,400,391.800426
68.5,400,392.88385
95.6,400,395.912612
-31.8,400,397.1737
90.7,400,397.923314
91.5,400,398.670897
63.8,400,399.437895
280.2115,400,400.26627
95.1,400,401.069402
91.2,400,401.857821
96.1,400,402.661108
-18.6,400,403.5126
-83.7,400,404.27004
-7.2,400,405.097359
97.9,400,406.161406
-30.3,400,407.293016
-21.7,400,408.600206
92.0,400,409.391389
94.7,400,410.246549
93.9,400,411.141717
38.3,400,411.991032
94.4,400,412.720674
82.6,400,413.470554
292.383,400,414.205651
27.0,400,414.919981
88.1,400,415.685174
86.4,400,416.421358
325.172,400,417.424433
67.1,400,418.518378
70.5,400,421.878177
82.9,400,422.62929
97.6,400,423.472064
49.7,400,424.222243
92.6,400,425.030343
-37.9,400,425.772092
49.7,400,426.555429
11.2,400,427.352519
12.8,400,428.060072
82.2,400,428.77124
90.9,400,429.541258
93.3,400,430.598875
288.68775,400,431.766113
83.9,400,433.121715
296.6005,400,433.846528
43.9,400,434.619644
305.952,400,435.478128
63.7,400,436.271287
-20.2,400,437.08691
88.9,400,437.965641
96.2,400,438.93748
6.0,400,439.799361
-35.4,400,440.49119
95.5,400,441.234173
-26.2,400,442.309159
265.9205,400,443.475474
95.9,400,446.891433
