#{"t_start": 1676262985.542651, "env_id": "gym_cell/cg-v0"}
r,l,t
-32,20,383.087761
-38,20,383.427525
12,20,383.766799
-32,20,393.460001
-54,20,393.813468
-48,20,394.165045
-48,20,394.524766
-24,20,394.8797
-42,20,395.239309
-24,20,395.608525
-8,20,395.947233
-60,20,396.289088
-38,20,396.640803
-40,20,396.986424
-42,20,406.796686
-54,20,407.140399
-18,20,407.491404
-28,20,407.841554
-38,20,408.199769
-22,20,408.564084
-28,20,408.922431
-46,20,409.255023
-56,20,409.595018
-28,20,409.924414
-50,20,410.306581
-2,20,420.00054
-42,20,420.333727
-52,20,420.674477
2,20,421.038085
-22,20,421.39649
-28,20,421.729975
-32,20,422.077799
-24,20,422.421571
-22,20,422.756013
-52,20,423.116459
-18,20,423.461077
-4,20,433.180545
-4,20,433.538804
-36,20,433.871196
-16,20,434.235474
-62,20,434.590935
-20,20,434.939657
-36,20,435.289638
-28,20,435.634558
-34,20,435.99073
-22,20,436.33668
-28,20,436.685261
-52,20,446.266059
-16,20,446.607202
-48,20,446.954373
-46,20,447.304681
-44,20,447.67428
-60,20,448.038728
-24,20,448.387758
-40,20,448.753744
-30,20,449.117694
-18,20,449.46314
-42,20,449.815264
-42,20,459.356572
-24,20,459.706652
-38,20,460.048149
-34,20,460.398429
-14,20,460.753262
-40,20,461.129806
-62,20,461.470578
-52,20,461.820378
-32,20,462.167844
-20,20,462.526598
-10,20,462.865723
-32,20,472.562148
-62,20,472.907065
-28,20,473.254532
-24,20,473.613654
-28,20,473.975168
-34,20,474.323177
-54,20,474.660975
28,20,475.03227
-28,20,475.376034
-24,20,475.711594
-28,20,476.066269
-32,20,485.727024
-42,20,486.062243
-46,20,486.397457
-52,20,486.739594
-28,20,487.090256
-38,20,487.432546
-56,20,487.780195
-28,20,488.13397
-14,20,488.471748
-52,20,488.799551
-28,20,489.16996
-26,20,498.82075
-40,20,499.186312
-20,20,499.537476
-40,20,499.896559
-48,20,500.232581
-4,20,500.582054
-8,20,500.915106
-18,20,501.257742
-52,20,501.593658
-50,20,501.952816
-14,20,502.306253
-36,20,511.868558
-34,20,512.209616
-28,20,512.547311
-48,20,512.88289
-28,20,513.230329
-52,20,513.575859
-2,20,513.917176
-30,20,514.256822
-58,20,514.599524
