#{"t_start": 1677811858.4815197, "env_id": "gym_cell/cg-v0"}
r,l,t
329.7115,50,3.114374
359.82525,50,3.750191
440.9715,50,4.293512
406.496,50,4.673621
649.491,50,5.303666
266.015,50,5.880379
263.00525,50,6.397692
494.635,50,6.906718
211.8815,50,7.230648
548.304,50,7.765487
367.4825,50,8.142471
160.963,50,8.597261
465.166,50,8.971093
408.079,50,9.391307
435.2895,50,9.846544
458.04875,50,10.409918
303.5605,50,10.871102
518.00125,50,11.44298
363.061,50,11.925605
456.61375,50,12.398396
-32.8,50,12.73046
-16.8,50,13.076914
-28.0,50,13.435205
-56.0,50,13.768044
-32.0,50,14.124012
-47.2,50,14.443814
-33.6,50,14.78645
-43.2,50,15.147307
-45.6,50,15.459798
-25.6,50,15.793969
-28.0,50,16.149807
492.741,50,16.736515
72.0,50,17.38326
647.2225,50,17.915718
405.353,50,18.541188
632.647,50,19.167079
378.965,50,19.730858
437.2545,50,20.156948
323.85325,50,20.547028
449.0765,50,21.114414
596.16,50,21.63224
339.31825,50,22.147244
417.5505,50,22.621263
279.2,50,23.169701
321.49475,50,23.715758
476.392,50,24.281095
427.639,50,24.751069
362.11,50,25.1803
387.799,50,25.684
403.3325,50,26.210069
347.31025,50,26.783062
-21.6,50,27.117069
-38.4,50,27.481963
-49.6,50,27.831235
-46.4,50,28.15198
-38.4,50,28.511074
-49.6,50,28.840481
-28.8,50,29.172257
-29.6,50,29.532146
-28.8,50,29.850947
-58.4,50,30.19234
-48.0,50,30.527532
506.344,50,32.287347
318.99325,50,32.788709
657.2625,50,33.397706
475.386,50,33.844981
359.598,50,34.370456
354.621,50,34.89122
420.40825,50,35.41053
362.8795,50,35.830824
415.917,50,36.291913
383.91,50,36.775483
378.3025,50,37.221558
387.825,50,37.664862
425.0445,50,38.136018
378.52975,50,38.648703
507.28825,50,39.119611
456.1155,50,39.568637
315.5365,50,40.188934
622.9845,50,40.716672
262.3445,50,41.09524
556.9765,50,41.656757
-100.0,50,41.915867
-100.0,50,42.175195
-100.0,50,42.434332
-100.0,50,42.6916
-100.0,50,42.9503
-100.0,50,43.196906
-100.0,50,43.442763
-100.0,50,43.68941
-100.0,50,43.934475
-100.0,50,44.180806
-100.0,50,44.425875
576.1325,50,44.964746
299.9395,50,45.2837
273.011,50,45.692906
302.0435,50,46.081483
64.0,50,46.408361
257.8155,50,46.798364
390.2195,50,47.23561
408.898,50,47.77213
521.97125,50,48.362991
247.2565,50,48.679612
547.2245,50,49.230036
458.872,50,49.649604
470.6155,50,50.007542
468.4715,50,50.469579
556.3235,50,51.070927
417.08,50,51.521828
350.0735,50,52.0436
433.46575,50,52.482366
277.898,50,52.824466
462.8515,50,53.235651
-100.0,50,53.483845
-100.0,50,53.729192
-100.0,50,53.973309
-100.0,50,54.218029
-100.0,50,54.464482
-100.0,50,54.708967
-100.0,50,54.955634
-100.0,50,55.20221
-100.0,50,55.44709
-100.0,50,55.692133
-100.0,50,55.938123
460.11925,50,56.542159
326.2435,50,58.169913
408.8125,50,58.647848
413.907,50,59.220979
416.53625,50,59.631025
770.30875,50,60.266503
694.452,50,60.847981
450.1935,50,61.299139
482.57575,50,61.764996
611.5285,50,62.277937
332.69575,50,62.690045
565.403,50,63.195086
392.1935,50,63.815736
416.88775,50,64.289372
329.04625,50,64.734112
532.603,50,65.294086
366.5505,50,65.844895
442.2835,50,66.349464
157.44075,50,66.766332
451.0465,50,67.33425
-100.0,50,67.558014
-100.0,50,67.780322
-100.0,50,68.002973
-100.0,50,68.22542
-100.0,50,68.446531
-100.0,50,68.66979
-100.0,50,68.893939
-100.0,50,69.117393
-100.0,50,69.340266
-100.0,50,69.563388
-100.0,50,69.786895
329.3385,50,70.20457
343.051,50,70.581449
472.99825,50,71.146196
489.5385,50,71.583906
528.033,50,71.981176
538.1805,50,72.546993
414.778,50,73.057581
518.318,50,73.533645
470.299,50,74.001884
598.14275,50,74.683678
511.678,50,75.210586
352.8735,50,75.715097
382.90425,50,76.128417
505.692,50,76.681393
346.676,50,77.078202
424.22925,50,77.59889
399.4405,50,78.082127
457.894,50,78.452005
464.7785,50,79.023196
432.037,50,79.50381
-100.0,50,79.728729
-100.0,50,79.952952
-100.0,50,80.174396
-100.0,50,80.39701
-100.0,50,80.618567
-100.0,50,80.842049
-100.0,50,81.064528
-100.0,50,81.287398
-100.0,50,81.509704
-100.0,50,81.73495
-100.0,50,81.957956
541.2575,50,82.509645
370.797,50,82.913626
380.4425,50,84.587473
275.0505,50,85.010357
485.7305,50,85.502075
333.81925,50,85.93575
491.872,50,86.380134
267.1835,50,86.719202
490.85475,50,87.246018
446.6755,50,87.75815
379.06325,50,88.328102
354.71475,50,88.706292
252.554,50,89.044197
265.176,50,89.367258
359.5585,50,89.797264
76.0,50,90.171351
247.6885,50,90.567801
557.9085,50,91.093176
633.608,50,91.643369
369.4685,50,92.159008
-100.0,50,92.385956
-100.0,50,92.609064
-100.0,50,92.830612
-100.0,50,93.052428
-100.0,50,93.273385
-100.0,50,93.495106
-100.0,50,93.728446
-100.0,50,93.963523
-100.0,50,94.197769
-100.0,50,94.432905
-100.0,50,94.666502
411.6425,50,95.052403
337.505,50,95.410378
397.013,50,95.789947
331.723,50,96.144927
353.176,50,96.554726
385.2365,50,97.017659
364.9415,50,97.404939
477.043,50,97.810835
608.34,50,98.279906
483.722,50,98.836862
247.3505,50,99.144851
538.105,50,99.640687
579.9715,50,100.113818
413.3,50,100.605375
346.80975,50,100.95769
257.77975,50,101.255751
498.4395,50,101.712229
457.726,50,102.084035
366.8575,50,102.529884
399.441,50,102.978384
-100.0,50,103.203785
-100.0,50,103.425889
-100.0,50,103.65032
-100.0,50,103.872865
-100.0,50,104.094783
-100.0,50,104.317432
-100.0,50,104.54034
-100.0,50,104.762804
-100.0,50,104.985572
-100.0,50,105.206589
-100.0,50,105.427311
275.2515,50,105.746371
539.6055,50,106.18838
504.9885,50,106.629375
262.582,50,108.273901
255.282,50,108.647651
398.13125,50,109.118449
472.835,50,109.553921
551.75925,50,110.027308
450.669,50,110.498593
342.33575,50,111.035798
537.992,50,111.502388
493.829,50,111.993923
435.098,50,112.431501
545.032,50,112.973118
379.666,50,113.473056
320.6615,50,113.886166
478.2525,50,114.459957
436.35975,50,115.029401
340.147,50,115.385756
374.3265,50,116.00761
425.56175,50,116.4688
493.1495,50,116.97603
507.3285,50,117.510262
317.88225,50,118.05786
616.07475,50,118.579456
408.3135,50,119.097865
506.894,50,119.635138
434.5965,50,120.088398
538.34675,50,120.598577
464.16275,50,121.13884
415.36225,50,121.640038
329.39325,50,122.183723
265.178,50,122.795239
532.9075,50,123.315271
46.4,50,123.928276
645.75675,50,124.548787
277.438,50,125.176487
309.849,50,125.776642
311.384,50,126.344262
562.7585,50,126.802321
313.8075,50,127.172825
473.999,50,127.680117
357.2685,50,128.115855
311.598,50,128.584529
464.722,50,129.080521
487.8715,50,129.594124
328.9535,50,130.168147
361.058,50,130.6758
347.5225,50,131.161848
586.29525,50,131.560684
342.2775,50,132.030601
481.90575,50,132.584108
407.1195,50,133.097028
416.16875,50,133.626239
520.166,50,134.131615
487.79125,50,134.622376
554.83425,50,135.140589
533.1235,50,135.682098
502.1695,50,136.187966
621.956,50,136.750948
571.57275,50,137.268648
537.9695,50,137.83372
386.9675,50,138.334556
343.0085,50,138.862824
535.8275,50,139.2936
549.6275,50,139.827827
408.19275,50,141.966563
453.00075,50,142.362291
366.633,50,142.768525
469.8635,50,143.25713
486.93475,50,143.729994
494.49675,50,144.271352
519.04725,50,144.841516
490.1675,50,145.378861
567.304,50,145.912888
415.49,50,146.527032
530.3375,50,147.141915
375.0845,50,147.654666
428.037,50,148.066314
703.502,50,148.646729
472.933,50,149.224789
568.604,50,149.716029
613.749,50,150.203407
506.4,50,150.700344
747.7345,50,151.219087
554.145,50,151.658241
498.4805,50,152.092409
584.38825,50,152.53152
515.82575,50,152.996022
295.1055,50,153.324739
496.6795,50,153.791147
459.8135,50,154.281966
505.0165,50,154.773042
365.66,50,155.227231
569.662,50,155.781195
452.5105,50,156.217047
419.3015,50,156.683544
505.045,50,157.088331
523.3095,50,157.537556
421.5785,50,158.046857
310.921,50,158.585426
361.5415,50,158.957317
340.0625,50,159.484608
386.3965,50,160.012576
341.18225,50,160.484954
453.0235,50,160.978252
366.9425,50,161.366976
441.459,50,161.89662
465.93,50,162.436894
456.3515,50,162.989854
602.571,50,163.511296
273.6955,50,163.878048
380.5525,50,164.336184
386.5425,50,164.744205
519.47,50,165.278095
495.71475,50,165.696259
416.042,50,166.135554
438.886,50,166.558964
452.015,50,167.008538
431.684,50,167.405944
351.604,50,167.792953
588.0205,50,168.274201
488.7325,50,168.70474
518.7715,50,169.182157
386.312,50,169.744414
418.8615,50,170.144912
344.526,50,170.62164
529.334,50,171.136732
414.459,50,171.644694
383.973,50,173.253806
494.9245,50,173.737603
439.242,50,174.204369
476.7315,50,174.63964
445.1065,50,175.135387
498.4705,50,175.644418
436.423,50,176.16046
440.9685,50,176.663008
68.0,50,177.037884
470.90925,50,177.485228
400.9655,50,177.900834
347.247,50,178.328586
380.7105,50,178.861747
522.64025,50,179.285545
421.193,50,179.752073
644.0105,50,180.270151
441.2105,50,180.736791
467.8265,50,181.145159
311.8485,50,181.516949
478.916,50,181.95292
441.871,50,182.404678
262.01,50,182.708291
442.2305,50,183.162237
263.8775,50,183.53118
361.972,50,183.984678
417.6025,50,184.4152
446.1235,50,184.818197
535.75175,50,185.352144
557.4205,50,185.839121
553.267,50,186.335319
387.4305,50,186.766579
480.5685,50,187.305921
613.0185,50,187.76471
506.1865,50,188.271395
345.486,50,188.708441
534.392,50,189.239758
375.0795,50,189.732695
529.672,50,190.327945
482.99775,50,190.711242
423.8825,50,191.218714
275.14775,50,191.56731
600.76825,50,192.053468
468.1285,50,192.581692
411.0065,50,193.024151
413.359,50,193.470691
470.733,50,193.949817
378.8355,50,194.333342
439.2205,50,194.729038
444.299,50,195.1543
467.745,50,195.548503
416.638,50,195.971763
412.97,50,196.358938
503.351,50,196.779591
423.9345,50,197.19676
315.26725,50,197.533257
435.3155,50,197.978307
431.885,50,198.449718
511.294,50,198.933364
417.1795,50,199.399354
442.8775,50,199.864781
416.40775,50,200.345117
662.296,50,200.905598
473.7825,50,201.389925
525.3625,50,203.130275
426.5005,50,203.558419
527.39675,50,204.049951
290.062,50,204.42737
368.8435,50,204.861297
443.808,50,205.374145
338.76,50,205.773146
377.371,50,206.125645
219.514,50,206.480014
548.90325,50,207.031543
488.2435,50,207.563479
422.28,50,208.000874
429.13,50,208.389837
256.13125,50,208.701871
549.57,50,209.185803
320.602,50,209.565125
421.27325,50,209.995008
433.562,50,210.443965
604.4885,50,210.951806
431.5755,50,211.416929
361.065,50,211.857937
544.952,50,212.363525
395.8895,50,212.753168
405.3595,50,213.213308
395.32025,50,213.68003
475.9685,50,214.204611
517.689,50,214.609227
405.931,50,215.166143
472.797,50,215.681827
692.57,50,216.183432
471.6715,50,216.626596
337.9835,50,216.963754
555.17025,50,217.410294
459.889,50,217.809347
467.02225,50,218.23199
479.077,50,218.748195
536.72275,50,219.233316
554.57025,50,219.746132
339.4975,50,220.116585
362.32,50,220.483388
373.7065,50,220.864997
300.174,50,221.273813
466.37625,50,221.691951
334.81925,50,222.035992
430.7255,50,222.510409
404.2825,50,222.933922
372.56,50,223.400651
161.22725,50,223.770622
436.652,50,224.199219
495.2045,50,224.64147
506.3635,50,225.094645
497.5275,50,225.52743
397.248,50,225.940892
474.64075,50,226.369149
545.99325,50,226.814211
417.871,50,227.176455
540.5175,50,227.631473
562.5565,50,228.116226
503.52125,50,228.670744
373.6735,50,229.122851
364.089,50,229.557116
276.3295,50,229.954345
332.272,50,230.395916
325.6865,50,232.01608
393.872,50,232.467872
248.6975,50,232.815483
532.9725,50,233.322386
337.9695,50,233.738028
436.9975,50,234.291001
344.2035,50,234.645064
506.2015,50,235.159887
362.55225,50,235.602222
349.9595,50,236.18799
468.951,50,236.698612
538.758,50,237.165607
547.368,50,237.823627
96.0,50,238.118428
-100.0,50,238.366881
-100.0,50,238.618656
-100.0,50,238.868167
-100.0,50,239.097897
-100.0,50,239.321346
-100.0,50,239.544593
-100.0,50,239.767321
-100.0,50,239.990157
-100.0,50,240.211634
-100.0,50,240.433112
429.106,50,240.826889
537.875,50,241.365863
394.01675,50,241.729972
450.6965,50,242.252328
465.84675,50,242.719284
373.0275,50,243.182002
332.80825,50,243.662737
384.7575,50,244.0189
421.054,50,244.555385
504.641,50,245.113765
551.0945,50,245.688582
519.1065,50,246.167186
477.98775,50,246.783052
539.64725,50,247.271231
446.16725,50,247.695644
468.03125,50,248.092767
569.67175,50,248.616742
495.009,50,249.141097
368.151,50,249.68969
456.05475,50,250.149161
-100.0,50,250.375052
-100.0,50,250.599796
-100.0,50,250.827004
-100.0,50,251.051107
-100.0,50,251.273265
-100.0,50,251.495717
-100.0,50,251.717261
-100.0,50,251.940537
-100.0,50,252.163647
-100.0,50,252.388478
-100.0,50,252.611814
