#{"t_start": 1677648278.8125257, "env_id": "gym_cell/cg-v0"}
r,l,t
-25.0,50,89.803685
-25.0,50,90.039399
-25.0,50,90.275214
-25.0,50,90.512104
-25.0,50,90.748105
-25.0,50,90.984361
-25.0,50,91.22094
-25.0,50,91.457846
-25.0,50,91.694442
-25.0,50,91.930998
3336.055,50,92.291164
2313.33,50,93.649427
3250.87,50,93.957679
2150.9525,50,94.244578
396.2,50,94.540707
3130.66,50,94.861564
6482.205,50,95.287204
2604.645,50,95.599685
4149.975,50,95.92469
4239.19,50,96.297502
4319.3975,50,96.659544
3245.905,50,96.989719
3398.945,50,97.456946
3178.165,50,97.803994
2723.365,50,98.140784
5469.255,50,98.553066
3379.43,50,98.86978
3930.23,50,99.21798
3836.425,50,99.579773
3891.38,50,99.971658
-25.0,50,100.210158
-25.0,50,100.447405
-25.0,50,100.684448
-25.0,50,100.920665
-25.0,50,101.157346
-25.0,50,101.394626
-25.0,50,101.630925
-25.0,50,101.867352
-25.0,50,102.104608
-25.0,50,102.341113
-25.0,50,102.578266
-25.0,50,102.815356
-25.0,50,103.052749
-25.0,50,103.288834
-25.0,50,103.526148
-25.0,50,103.762511
-25.0,50,103.998958
-25.0,50,104.235913
-25.0,50,104.472738
-25.0,50,104.708765
-25.0,50,104.944952
-25.0,50,105.182263
-25.0,50,105.419579
-25.0,50,105.65626
-25.0,50,105.891982
-25.0,50,106.128253
-25.0,50,106.364888
-25.0,50,106.601554
-25.0,50,106.838481
-25.0,50,107.07514
-25.0,50,107.311812
-25.0,50,107.549541
-25.0,50,107.786077
-25.0,50,108.022109
-25.0,50,108.259546
-25.0,50,108.497131
-25.0,50,108.734575
-25.0,50,108.972825
-25.0,50,109.210758
-25.0,50,109.448668
-25.0,50,109.686687
-25.0,50,109.924663
-25.0,50,110.162375
-25.0,50,110.399797
-25.0,50,110.637031
-25.0,50,110.874536
-25.0,50,111.111712
-25.0,50,111.349756
-25.0,50,111.586778
-25.0,50,111.823501
2849.86,50,112.104002
3769.165,50,112.439192
4291.6925,50,112.815536
4589.09,50,113.222998
2524.07,50,113.521159
4914.445,50,113.906901
4864.16,50,114.308117
3779.905,50,114.622156
248.0,50,114.893492
4458.825,50,115.289545
4427.3,50,115.629196
6018.53,50,116.019961
2468.135,50,116.310643
5614.54,50,116.715914
3272.085,50,117.040283
300.9,50,117.310927
4442.1025,50,117.708046
3196.545,50,118.073749
2402.37,50,118.395632
4257.695,50,118.774838
-25.0,50,119.012923
-25.0,50,119.249373
-25.0,50,119.485735
-25.0,50,119.722819
-25.0,50,119.959476
-25.0,50,120.196113
-25.0,50,120.433442
-25.0,50,120.671263
-25.0,50,120.908072
-25.0,50,121.145161
-25.0,50,121.381655
-25.0,50,121.61933
-25.0,50,121.857852
-25.0,50,122.09512
-25.0,50,122.332394
-25.0,50,122.569468
-25.0,50,122.807219
-25.0,50,123.04383
-25.0,50,123.281098
-25.0,50,123.518194
-25.0,50,123.754976
-25.0,50,123.991263
-25.0,50,124.22923
-25.0,50,124.466915
-25.0,50,124.703659
-25.0,50,124.940722
-25.0,50,125.177848
-25.0,50,125.415271
-25.0,50,125.65352
-25.0,50,125.890443
-25.0,50,126.12786
-25.0,50,126.366239
-25.0,50,126.603508
-25.0,50,126.839736
-25.0,50,127.077085
-25.0,50,127.314926
-25.0,50,127.551859
-25.0,50,127.788528
-25.0,50,128.026289
-25.0,50,128.262256
-25.0,50,128.499227
-25.0,50,128.7359
-25.0,50,128.972608
-25.0,50,129.209247
-25.0,50,129.446484
-25.0,50,129.683504
-25.0,50,129.920171
-25.0,50,130.157657
-25.0,50,130.394346
-25.0,50,130.631685
3197.95,50,130.990149
