#{"t_start": 1677809893.8474216, "env_id": "gym_cell/cg-v0"}
r,l,t
360.490438,50,2.946159
455.104688,50,3.303712
484.309875,50,3.646839
467.867125,50,3.992968
556.7465,50,4.349766
380.038875,50,4.64669
401.958938,50,4.985302
333.025125,50,5.279477
268.125125,50,5.545005
413.018,50,5.882413
362.464125,50,6.186479
363.370313,50,6.528691
72.0,50,6.810453
450.561375,50,7.137733
375.779375,50,7.470217
337.6225,50,7.789948
416.9075,50,8.11684
496.889813,50,8.458869
389.639875,50,8.767031
469.137438,50,9.108032
-20.8,50,9.423174
-13.6,50,9.754845
-25.6,50,10.09871
-21.6,50,10.447364
-2.4,50,10.783817
-20.0,50,11.105452
-1.6,50,11.439586
-18.4,50,11.792264
-16.8,50,12.142028
-0.8,50,12.469004
-4.0,50,12.836003
428.958125,50,13.188494
387.033625,50,13.561556
378.042375,50,13.90827
520.982625,50,14.30382
402.368313,50,14.64886
464.88625,50,14.996829
84.0,50,15.272056
354.619313,50,15.576951
341.521875,50,15.879331
390.4045,50,16.192334
413.335125,50,16.534353
364.6765,50,16.8516
514.851375,50,17.207179
369.189063,50,17.511736
408.9165,50,17.83944
453.3755,50,18.16188
28.0,50,18.424188
437.411375,50,18.741483
377.963625,50,19.067685
366.94875,50,19.377445
-12.8,50,19.708254
-16.0,50,20.055947
-17.6,50,20.402906
-12.0,50,20.74947
-21.6,50,21.08565
-19.2,50,21.428544
-29.6,50,21.789771
-6.4,50,22.117728
-16.8,50,22.44677
-15.2,50,22.806325
-15.2,50,23.127634
308.471375,50,24.581292
344.78125,50,24.886624
461.074125,50,25.209713
368.470875,50,25.516743
251.139,50,25.785256
466.6005,50,26.118555
381.91375,50,26.445153
391.80125,50,26.761864
432.774438,50,27.08232
333.041875,50,27.391596
407.3195,50,27.735006
377.164625,50,28.046471
458.985,50,28.384197
419.684188,50,28.701954
342.034,50,29.008389
308.977375,50,29.362283
347.202313,50,29.703214
398.5395,50,30.04831
361.660625,50,30.353848
376.214625,50,30.679632
-28.0,50,31.011591
-15.2,50,31.362071
-29.6,50,31.693024
-29.6,50,32.049577
-28.8,50,32.368174
-16.0,50,32.723819
-19.2,50,33.068181
-27.2,50,33.383781
-12.8,50,33.697657
17.6,50,34.045059
-22.4,50,34.386483
442.18575,50,34.783185
355.754625,50,35.119026
430.427813,50,35.457586
388.56475,50,35.752034
72.0,50,36.033236
472.926,50,36.371225
368.042063,50,36.659182
289.59175,50,36.942064
384.099125,50,37.2623
317.914,50,37.57107
490.39325,50,37.891562
373.3525,50,38.180197
465.825,50,38.514795
342.513625,50,38.812284
460.10725,50,39.185733
428.379,50,39.489421
405.931,50,39.823203
394.338063,50,40.149137
388.59875,50,40.454762
339.241438,50,40.750584
-6.4,50,41.103698
-17.6,50,41.429434
-16.8,50,41.756736
-23.2,50,42.106185
-16.8,50,42.44167
-1.6,50,42.779417
-2.4,50,43.110868
-28.8,50,43.429737
-27.2,50,43.739918
-22.4,50,44.082091
-21.6,50,44.429626
555.240688,50,44.820233
383.76975,50,46.296685
363.72925,50,46.622563
466.001875,50,46.951238
364.211188,50,47.270233
349.730625,50,47.574501
416.007,50,47.890854
513.407125,50,48.258233
482.72025,50,48.603234
321.908,50,48.893309
422.4085,50,49.214206
482.65575,50,49.553416
367.993,50,49.869887
385.976625,50,50.191348
321.831875,50,50.489846
348.94975,50,50.797438
437.52325,50,51.141763
410.36,50,51.464236
404.839188,50,51.796939
503.587125,50,52.159825
-40.0,50,52.525087
68.8,50,52.863446
-3.2,50,53.201148
-17.6,50,53.5475
-2.4,50,53.878294
361.76375,50,54.238158
-24.8,50,54.584107
-27.2,50,54.936859
-18.4,50,55.280012
79.2,50,55.610399
375.0345,50,55.955173
355.145313,50,56.258134
342.656125,50,56.560425
414.743313,50,56.878061
