#{"t_start": 1678040164.466175, "env_id": "gym_cell/cg-v0"}
r,l,t
56.8,50,136.550008
60.8,50,137.140504
125.46,50,137.688348
56.0,50,138.180243
278.18,50,138.785795
28.8,50,139.284361
67.2,50,139.866367
63.2,50,140.402373
58.4,50,140.88294
52.0,50,141.458587
65.6,50,141.887227
72.0,50,142.414899
136.0925,50,142.918531
292.0125,50,143.492299
153.16,50,144.006615
56.8,50,144.577209
155.3975,50,145.118074
58.4,50,145.569558
70.4,50,146.039398
-35.2,50,146.363117
-42.4,50,146.660486
-48.8,50,146.974133
-33.6,50,147.302176
-52.0,50,147.600845
-37.6,50,147.92396
-59.2,50,148.207386
-46.4,50,148.488111
-45.6,50,148.770835
-61.6,50,149.105627
-67.2,50,149.377697
68.0,50,149.865619
59.2,50,150.340058
73.6,50,150.714622
68.8,50,151.27569
44.0,50,152.698647
66.4,50,153.151105
67.2,50,153.669565
67.2,50,154.184016
61.6,50,154.562702
49.6,50,155.159067
64.8,50,155.738875
53.6,50,156.307389
72.8,50,156.794406
230.465,50,157.389854
62.4,50,157.959932
62.4,50,158.474484
45.6,50,158.933022
61.6,50,159.519893
58.4,50,160.123894
234.885,50,160.617528
226.0625,50,161.237535
43.2,50,161.794353
49.6,50,162.381011
62.4,50,162.978576
56.8,50,163.553467
137.5275,50,164.095458
60.8,50,164.62646
53.6,50,165.111881
60.8,50,165.642565
54.4,50,166.24827
57.6,50,166.808529
137.4675,50,167.371399
63.2,50,167.891626
72.0,50,168.370809
72.8,50,168.903127
69.6,50,169.381211
63.2,50,169.918981
268.145,50,170.458242
55.2,50,171.031975
64.8,50,171.467509
65.6,50,172.048044
32.8,50,172.584271
59.2,50,173.099379
64.0,50,173.6242
134.1775,50,174.141963
69.6,50,174.600785
67.2,50,175.164407
64.8,50,175.704311
67.2,50,176.251123
65.6,50,176.727132
64.8,50,177.210027
148.965,50,177.769253
40.8,50,178.364563
53.6,50,178.938431
52.0,50,179.506289
60.0,50,180.107674
51.2,50,180.649841
67.2,50,181.258859
117.435,50,181.862771
153.76,50,182.456336
50.4,50,183.021053
53.6,50,183.560978
60.0,50,184.185128
63.2,50,184.61287
53.6,50,185.136669
62.4,50,185.666916
68.8,50,186.292757
60.0,50,187.858314
54.4,50,188.413423
58.4,50,188.978831
272.12,50,189.528843
135.005,50,190.100968
249.005,50,190.573931
59.2,50,191.106885
69.6,50,191.56687
48.0,50,192.109902
63.2,50,192.668112
70.4,50,193.203011
72.0,50,193.760509
16.8,50,194.310864
239.63,50,194.884347
40.0,50,195.420791
47.2,50,195.906359
57.6,50,196.489083
48.8,50,196.976964
62.4,50,197.550973
60.8,50,198.144904
55.2,50,198.664233
60.8,50,199.233645
56.8,50,199.784332
131.825,50,200.337751
38.4,50,200.861749
34.4,50,201.345048
54.4,50,201.93853
65.6,50,202.486693
54.4,50,202.959214
51.2,50,203.543655
252.1125,50,204.055139
60.0,50,204.652366
58.4,50,205.128721
58.4,50,205.715597
52.0,50,206.201005
64.0,50,206.775408
52.0,50,207.331287
61.6,50,207.934297
49.6,50,208.431047
67.2,50,209.003564
67.2,50,209.559841
262.5125,50,210.141101
72.0,50,210.708533
232.3025,50,211.29214
56.8,50,211.797164
205.0825,50,212.288097
62.4,50,212.866925
253.81,50,213.48541
48.8,50,214.023732
60.0,50,214.583603
232.955,50,215.092765
42.4,50,215.713732
203.265,50,216.317354
38.4,50,216.87521
48.0,50,217.426062
55.2,50,218.041305
227.3,50,218.578691
251.46,50,219.130573
228.5825,50,219.694927
57.6,50,220.307993
150.555,50,220.922865
55.2,50,221.446714
62.4,50,221.958045
135.4975,50,223.613101
76.8,50,224.163426
66.4,50,224.723879
152.75,50,225.3395
56.0,50,225.861315
135.86,50,226.351572
29.6,50,226.774847
56.8,50,227.343424
74.4,50,227.870605
54.4,50,228.382628
160.66,50,228.936827
47.2,50,229.509584
62.4,50,229.976417
57.6,50,230.456062
141.7725,50,231.024141
58.4,50,231.57748
67.2,50,232.036204
62.4,50,232.574499
58.4,50,233.126446
60.0,50,233.6779
262.515,50,234.216215
54.4,50,234.749954
57.6,50,235.276897
67.2,50,235.788657
60.0,50,236.331825
41.6,50,236.878015
65.6,50,237.359709
69.6,50,237.929462
55.2,50,238.427114
54.4,50,239.000172
63.2,50,239.491579
141.7175,50,240.070894
67.2,50,240.59931
51.2,50,241.074939
43.2,50,241.609084
63.2,50,242.111897
58.4,50,242.665716
58.4,50,243.13017
51.2,50,243.673433
47.2,50,244.160388
262.57,50,244.693522
72.0,50,245.211361
67.2,50,245.792522
72.0,50,246.213843
72.0,50,246.779177
68.0,50,247.369158
60.8,50,247.945686
60.8,50,248.505833
307.725,50,249.061934
51.2,50,249.585814
54.4,50,250.182963
31.2,50,250.734443
46.4,50,251.3021
63.2,50,251.828727
58.4,50,252.367294
247.8425,50,252.946322
70.4,50,253.5551
58.4,50,254.119996
50.4,50,254.669574
62.4,50,255.260034
52.0,50,255.782668
251.1375,50,256.400911
163.855,50,256.868674
64.0,50,258.386279
60.8,50,258.915454
49.6,50,259.4609
63.2,50,259.955202
53.6,50,260.463453
55.2,50,261.075273
55.2,50,261.540047
132.3,50,262.178728
56.8,50,262.678262
58.4,50,263.286565
65.6,50,263.916887
65.6,50,264.466284
56.0,50,265.027816
72.0,50,265.576133
64.8,50,266.132541
61.6,50,266.638987
58.4,50,267.231888
62.4,50,267.774758
60.0,50,268.33046
60.0,50,268.838449
55.2,50,269.294199
67.2,50,269.825151
70.4,50,270.349003
231.89,50,270.927592
56.8,50,271.402076
220.0375,50,271.96816
65.6,50,272.478923
69.6,50,272.985247
60.0,50,273.51464
47.2,50,274.022873
272.1875,50,274.605318
62.4,50,275.043391
56.8,50,275.593472
278.1375,50,276.074141
67.2,50,276.580272
246.695,50,277.133132
226.8,50,277.654083
62.4,50,278.242877
65.6,50,278.750021
74.4,50,279.22722
152.65,50,279.732384
62.4,50,280.253933
47.2,50,280.763122
72.0,50,281.316856
72.0,50,281.838384
60.0,50,282.396178
161.875,50,282.87927
160.2675,50,283.453887
278.2625,50,283.981703
64.8,50,284.539432
56.0,50,285.088336
53.6,50,285.61058
68.0,50,286.210231
61.6,50,286.75544
68.0,50,287.264231
45.6,50,287.709734
47.2,50,288.279516
68.0,50,288.79928
69.6,50,289.30385
64.8,50,289.866988
61.6,50,290.403171
72.0,50,290.862249
150.3975,50,291.370699
137.545,50,293.063865
69.6,50,293.656364
44.8,50,294.201076
68.0,50,294.662425
159.2925,50,295.222595
37.6,50,295.751037
67.2,50,296.305774
74.4,50,296.874418
67.2,50,297.416865
60.8,50,297.948448
146.9925,50,298.430373
68.0,50,298.991971
152.5625,50,299.555692
58.4,50,300.02925
72.8,50,300.50551
62.4,50,300.979623
233.1825,50,301.497473
62.4,50,302.020101
67.2,50,302.541596
48.8,50,303.101753
48.8,50,303.629389
141.8625,50,304.210455
61.6,50,304.769388
60.0,50,305.311564
54.4,50,305.892198
247.02,50,306.361259
49.6,50,306.860644
60.0,50,307.428902
240.7875,50,307.95418
257.6925,50,308.345867
60.8,50,308.863343
74.4,50,309.348644
64.8,50,309.908627
144.775,50,310.429801
74.4,50,310.949667
147.7575,50,311.482289
63.2,50,312.046
145.385,50,312.611449
58.4,50,313.175987
62.4,50,313.760812
60.8,50,314.365155
68.0,50,314.870077
284.055,50,315.390988
69.6,50,315.946085
60.8,50,316.382042
68.0,50,316.885145
60.8,50,317.388403
56.8,50,317.921146
239.09,50,318.476114
221.745,50,318.97716
67.2,50,319.526954
67.2,50,320.142115
60.0,50,320.655882
69.6,50,321.156507
303.3075,50,321.717906
51.2,50,322.183455
58.4,50,322.696682
212.1975,50,323.228297
56.0,50,323.763245
53.6,50,324.318739
64.0,50,324.872939
63.2,50,325.387301
298.9175,50,325.987769
52.8,50,327.567208
74.4,50,328.067219
63.2,50,328.644806
289.3,50,329.152264
152.3625,50,329.695799
68.0,50,330.247506
72.0,50,330.706389
56.8,50,331.219654
245.7025,50,331.700938
146.2425,50,332.245566
70.4,50,332.698374
305.2025,50,333.283663
152.9125,50,333.838444
60.8,50,334.278947
74.4,50,334.788893
69.6,50,335.320014
62.4,50,335.882174
320.1225,50,336.437732
226.89,50,336.994016
69.6,50,337.519916
58.4,50,337.99537
72.0,50,338.487715
52.8,50,339.000876
63.2,50,339.555206
49.6,50,340.026972
56.8,50,340.544106
60.8,50,341.11966
64.8,50,341.753638
58.4,50,342.312083
64.8,50,342.872453
55.2,50,343.436811
43.2,50,343.953859
60.8,50,344.435781
69.6,50,344.985784
65.6,50,345.51734
70.4,50,346.015763
152.3125,50,346.563331
39.2,50,347.079364
67.2,50,347.663518
246.565,50,348.306707
231.545,50,348.857768
72.0,50,349.417092
55.2,50,349.849742
62.4,50,350.382447
65.6,50,350.819668
63.2,50,351.345914
64.8,50,351.899055
161.51,50,352.354246
68.0,50,352.80374
258.73,50,353.364244
60.8,50,353.862224
65.6,50,354.412831
74.4,50,354.833356
245.695,50,355.453588
261.24,50,356.001886
52.8,50,356.439964
259.58,50,356.958667
74.4,50,357.570509
60.8,50,358.010146
324.2525,50,358.572329
68.0,50,359.08731
239.795,50,359.597593
52.0,50,360.019748
60.0,50,361.688428
69.6,50,362.138021
64.8,50,362.702087
65.6,50,363.150559
276.015,50,363.652581
69.6,50,364.204475
69.6,50,364.779847
65.6,50,365.288436
56.0,50,365.848729
293.125,50,366.368531
64.8,50,366.90195
72.0,50,367.378711
62.4,50,367.919024
67.2,50,368.475888
57.6,50,369.031954
159.2525,50,369.525805
135.22,50,370.083813
64.8,50,370.523557
53.6,50,371.083988
68.0,50,371.633884
237.295,50,372.18573
60.8,50,372.704568
60.0,50,373.135444
64.8,50,373.561326
72.0,50,374.031848
60.8,50,374.562933
53.6,50,375.01102
62.4,50,375.58316
245.225,50,376.171902
74.4,50,376.615668
64.8,50,377.134705
263.6375,50,377.720323
60.0,50,378.243887
47.2,50,378.823089
61.6,50,379.311245
64.8,50,379.831028
67.2,50,380.363955
159.6575,50,380.985421
278.1725,50,381.521715
67.2,50,382.102342
56.0,50,382.628302
258.305,50,383.158679
160.455,50,383.731976
58.4,50,384.167519
53.6,50,384.719899
166.6725,50,385.202183
59.2,50,385.748209
63.2,50,386.174266
69.6,50,386.66432
67.2,50,387.215157
64.8,50,387.749475
56.0,50,388.248588
158.41,50,388.797208
246.6525,50,389.330203
294.0675,50,389.921312
66.4,50,390.46277
60.8,50,391.005978
68.0,50,391.442095
69.6,50,391.846856
67.2,50,392.375306
148.56,50,392.856871
54.4,50,393.330636
65.6,50,393.890672
153.21,50,395.489806
74.4,50,395.931051
62.4,50,396.348667
70.4,50,396.926172
267.4775,50,397.389531
60.0,50,397.912036
215.96,50,398.417122
136.735,50,398.934618
67.2,50,399.501798
70.4,50,400.024579
79.2,50,400.571821
40.8,50,401.013227
138.155,50,401.509169
48.8,50,402.019488
74.4,50,402.524614
56.0,50,403.020174
60.0,50,403.501202
58.4,50,404.02557
58.4,50,404.569205
230.1575,50,405.150904
68.0,50,405.597085
57.6,50,406.166439
79.2,50,406.744673
53.6,50,407.284151
263.095,50,407.737978
72.0,50,408.149467
151.4225,50,408.709922
54.4,50,409.215006
60.0,50,409.768795
151.32,50,410.375438
64.0,50,410.836371
67.2,50,411.339807
65.6,50,411.928466
254.52,50,412.494813
143.7075,50,413.00596
59.2,50,413.567288
72.0,50,414.116574
71.2,50,414.672664
50.4,50,415.199129
67.2,50,415.728982
53.6,50,416.291269
58.4,50,416.785934
66.4,50,417.264599
55.2,50,417.755364
67.2,50,418.276566
223.0525,50,418.780722
52.8,50,419.261924
64.8,50,419.711079
68.8,50,420.211583
57.6,50,420.650154
145.4975,50,421.167354
72.8,50,421.586578
68.8,50,422.074001
69.6,50,422.635195
67.2,50,423.151827
49.6,50,423.695823
66.4,50,424.268703
62.4,50,424.880825
155.3175,50,425.403567
76.8,50,425.804687
72.0,50,426.279561
72.8,50,426.824826
66.4,50,427.367189
68.0,50,428.90256
69.6,50,429.417706
258.0725,50,429.811434
74.4,50,430.328575
174.8725,50,430.878199
64.0,50,431.431584
257.3825,50,431.913925
62.4,50,432.463906
68.0,50,432.945049
60.0,50,433.458658
64.8,50,433.948413
150.03,50,434.426447
63.2,50,435.01782
64.8,50,435.540538
291.1075,50,436.117929
69.6,50,436.629959
65.6,50,437.158581
155.1475,50,437.666793
60.0,50,438.126477
241.4875,50,438.704309
319.355,50,439.243191
