#{"t_start": 1677041101.8486943, "env_id": "gym_cell/cg-v0"}
r,l,t
334.5375,20,91.30159
90,20,91.601773
74,20,92.960958
210.947,20,93.255428
251.1895,20,93.528775
282.4595,20,93.820424
58,20,94.093116
234.6285,20,94.391838
60,20,94.662327
297.71475,20,94.98122
60,20,95.245821
231.616,20,95.521532
239.6525,20,95.825547
293.66425,20,96.102747
305.0525,20,96.416953
165.23925,20,96.723752
161.62825,20,97.004533
78,20,97.312097
364.749,20,97.626399
80,20,97.946993
72,20,98.280694
290.915,20,98.614672
297.1325,20,98.916263
302.729,20,99.227123
135.78775,20,99.525321
157.335,20,99.834328
260.678,20,100.129022
217.204,20,100.433135
78,20,100.706661
288.6245,20,101.010051
263.0875,20,101.339537
70,20,101.595533
58,20,101.890397
268.774,20,102.17842
74,20,102.435894
313.165,20,102.778265
225.419,20,103.065792
228.4015,20,103.351268
314.5205,20,103.688775
177.3945,20,103.998657
131.48875,20,104.293974
150.7235,20,104.590125
293.624,20,104.880322
283.2735,20,105.176203
231.4215,20,105.429832
78,20,105.728409
163.39475,20,106.023609
305.6075,20,106.309772
68,20,106.584472
227.7885,20,106.865289
244.386,20,107.179202
68,20,107.460669
78,20,107.723203
78,20,107.99685
26,20,108.318202
68,20,108.624123
233.34475,20,108.889833
70,20,109.199923
64,20,109.480981
235.2665,20,109.813894
381.079,20,110.156167
276.2155,20,110.435778
258.0715,20,110.727451
52,20,111.011683
70,20,111.323698
346.49125,20,111.625426
243.92275,20,111.919114
62,20,112.241296
80,20,112.515943
291.015,20,112.783979
8,20,113.051076
225.662,20,113.331975
90,20,113.62757
74,20,113.916298
68,20,114.199462
300.667,20,114.52921
204.954,20,114.809584
261.58,20,115.097626
301.19475,20,115.397772
243.98,20,115.684676
288.721,20,116.003613
346.757,20,116.307653
56,20,116.595086
34,20,116.868471
68,20,117.132566
351.614,20,117.439746
56,20,117.730898
267.19225,20,118.007489
231.524,20,118.274666
72,20,118.558071
367.23875,20,118.859919
241.801,20,119.152463
310.47975,20,119.467248
78,20,119.740216
325.2085,20,120.04671
241.494,20,120.323639
10,20,120.553631
68,20,120.815826
84,20,121.115582
282.393,20,121.436401
205.81,20,121.699261
135.769,20,121.973002
0,20,122.227573
222.828,20,122.505989
267.624,20,123.890739
80,20,124.162764
72,20,124.474585
68,20,124.779092
298.9615,20,125.062912
250.81575,20,125.383735
80,20,125.690592
216.5025,20,125.99035
232.712,20,126.266776
262.8285,20,126.56288
56,20,126.856896
220.2335,20,127.163693
62,20,127.472594
214.4,20,127.757159
226.08925,20,128.049154
306.688,20,128.379496
225.976,20,128.664126
267.689,20,128.968006
287.001,20,129.27126
225.801,20,129.556948
90,20,129.862934
310.38525,20,130.143823
84,20,130.407942
68,20,130.678135
58,20,130.973474
256.224,20,131.286978
347.04,20,131.587842
66,20,131.861425
90,20,132.141818
258.3325,20,132.405395
245.073,20,132.666715
319.6445,20,133.000936
267.6665,20,133.316347
247.84025,20,133.622592
52,20,133.91107
68,20,134.208244
271.19975,20,134.491699
40,20,134.759923
238.422,20,135.047195
56,20,135.354875
38,20,135.640098
335.862,20,135.956367
263.90725,20,136.264097
64,20,136.550661
84,20,136.866271
265.345,20,137.162188
293.13,20,137.468107
244.88,20,137.763902
227.43,20,138.048146
325.45575,20,138.381227
269.5835,20,138.685394
368.76025,20,138.99457
277.681,20,139.264226
74,20,139.581036
153.54325,20,139.870727
291.5085,20,140.156989
264.117,20,140.447301
252.2745,20,140.775278
60,20,141.023283
269.838,20,141.338414
233.423,20,141.692782
74,20,141.972845
315.003,20,142.272214
175.9195,20,142.529707
44,20,142.811512
249.111,20,143.089592
24,20,143.373572
281.7075,20,143.683019
62,20,143.958902
218.652,20,144.264481
349.58825,20,144.559514
280.18,20,144.91553
74,20,145.236494
295.4845,20,145.537471
305.253,20,145.826676
259.736,20,146.108723
50,20,146.387783
74,20,146.664859
44,20,146.959562
143.94125,20,147.233723
255.424,20,147.56443
54,20,147.838374
245.8085,20,148.159375
225.3565,20,148.450725
189.341,20,148.717297
16,20,149.018378
84,20,149.288009
339.2025,20,149.579181
58,20,149.851154
326.167,20,150.193612
74,20,150.447118
295.7645,20,150.750064
370.6125,20,151.096621
301.5455,20,151.392783
54,20,151.664322
360.9685,20,151.943213
64,20,152.241698
265.2155,20,152.506571
70,20,152.782359
256.3405,20,153.042998
214.673,20,153.360262
317.4325,20,153.66413
254.82175,20,153.96518
276.82,20,155.323347
68,20,155.604917
277.4185,20,155.908124
50,20,156.176227
221.742,20,156.479196
62,20,156.76212
228.907,20,157.071955
273.083,20,157.361543
64,20,157.643275
213.9325,20,157.938814
78,20,158.217226
58,20,158.502238
295.886,20,158.807493
62,20,159.138472
230.1925,20,159.429472
78,20,159.73542
298.106,20,160.038891
237.828,20,160.335723
254.235,20,160.646375
62,20,160.938406
253.27825,20,161.247936
66,20,161.554095
70,20,161.828372
68,20,162.101814
258.457,20,162.393554
74,20,162.675576
298.02075,20,162.971556
268.0195,20,163.25395
80,20,163.533203
242.941,20,163.8437
70,20,164.109175
351.7545,20,164.451052
64,20,164.744778
218.10325,20,165.00879
291.148,20,165.299521
38,20,165.57523
266.501,20,165.892121
62,20,166.25606
80,20,166.536671
343.5565,20,166.855277
254.591,20,167.163213
160.298,20,167.484036
70,20,167.746045
269.13525,20,168.034991
74,20,168.293896
313.046,20,168.620757
70,20,168.886135
54,20,169.145005
251.149,20,169.40621
233.11725,20,169.732033
143.63775,20,170.010434
237.0145,20,170.306567
269.9375,20,170.585829
321.34075,20,170.884226
271.3785,20,171.180719
252.4805,20,171.485059
291.3775,20,171.817892
68,20,172.095072
263.5015,20,172.376631
381.49125,20,172.716248
149.81625,20,173.009232
299.2835,20,173.333834
